Reaction Date,Reaction Type,Parent Type,Parent ID
"Dec 20, 2020, 7:22:43 AM",Kudos,Activity,4493703995
"Dec 20, 2020, 7:22:50 AM",Kudos,Activity,4493889643
"Dec 20, 2020, 7:22:53 AM",Kudos,Activity,4493889345
"Dec 20, 2020, 7:22:54 AM",Kudos,Activity,4493954446
"Dec 20, 2020, 7:22:56 AM",Kudos,Activity,4491599294
"Dec 20, 2020, 7:53:19 PM",Kudos,Activity,4493964944
"Dec 20, 2020, 7:53:20 PM",Kudos,Activity,4494083437
"Dec 20, 2020, 7:53:25 PM",Kudos,Activity,4493970081
"Dec 20, 2020, 7:53:34 PM",Kudos,Activity,4494115114
"Dec 20, 2020, 7:53:48 PM",Kudos,Activity,4494262599
"Dec 20, 2020, 7:53:51 PM",Kudos,Activity,4495611000
"Dec 20, 2020, 7:53:53 PM",Kudos,Activity,4496085753
"Dec 20, 2020, 7:53:56 PM",Kudos,Activity,4495719811
"Dec 20, 2020, 7:53:58 PM",Kudos,Activity,4494615736
"Dec 20, 2020, 10:48:18 PM",Kudos,Activity,4498170746
"Dec 21, 2020, 3:06:07 AM",Kudos,Post,13247156
"Dec 21, 2020, 9:52:52 AM",Kudos,Activity,4499029757
"Dec 22, 2020, 2:25:06 AM",Kudos,Activity,4499764836
"Dec 22, 2020, 2:25:26 AM",Kudos,Activity,4499931074
"Dec 22, 2020, 2:26:21 AM",Kudos,Activity,4499435030
"Dec 22, 2020, 2:26:25 AM",Kudos,Activity,4499435068
"Dec 22, 2020, 2:26:29 AM",Kudos,Activity,4499277256
"Dec 22, 2020, 2:26:31 AM",Kudos,Activity,4501990771
"Dec 22, 2020, 2:26:34 AM",Kudos,Activity,4500103820
"Dec 22, 2020, 2:26:41 AM",Kudos,Post,13260748
"Dec 22, 2020, 2:26:42 AM",Kudos,Activity,4499358052
"Dec 22, 2020, 2:26:45 AM",Kudos,Activity,4499673692
"Dec 22, 2020, 2:26:48 AM",Kudos,Activity,4500056484
"Dec 22, 2020, 3:15:22 AM",Kudos,Activity,4457657060
"Dec 22, 2020, 1:14:45 PM",Kudos,Activity,4503729558
"Dec 22, 2020, 1:14:59 PM",Kudos,Activity,4502913225
"Dec 22, 2020, 1:15:04 PM",Kudos,Activity,4502505839
"Dec 22, 2020, 1:15:07 PM",Kudos,Activity,4503688222
"Dec 22, 2020, 1:15:08 PM",Kudos,Activity,4503544408
"Dec 22, 2020, 1:15:12 PM",Kudos,Activity,4503458780
"Dec 22, 2020, 1:15:14 PM",Kudos,Activity,4502762983
"Dec 22, 2020, 1:15:24 PM",Kudos,Post,13281979
"Dec 22, 2020, 1:15:39 PM",Kudos,Activity,4503448417
"Dec 22, 2020, 1:15:41 PM",Kudos,Activity,4502980709
"Dec 22, 2020, 1:15:42 PM",Kudos,Activity,4502694228
"Dec 22, 2020, 1:15:44 PM",Kudos,Activity,4502788235
"Dec 22, 2020, 1:15:45 PM",Kudos,Activity,4502652384
"Dec 22, 2020, 10:47:37 PM",Kudos,Activity,4504083532
"Dec 22, 2020, 10:47:41 PM",Kudos,Activity,4503908863
"Dec 22, 2020, 10:47:45 PM",Kudos,Activity,4503951388
"Dec 22, 2020, 10:47:51 PM",Kudos,Activity,4504339713
"Dec 22, 2020, 10:48:09 PM",Kudos,Activity,4504058820
"Dec 22, 2020, 10:48:13 PM",Kudos,Activity,4504274906
"Dec 22, 2020, 10:48:14 PM",Kudos,Activity,4504274945
"Dec 23, 2020, 2:18:04 PM",Kudos,Activity,4508246255
"Dec 23, 2020, 2:18:06 PM",Kudos,Activity,4507728972
"Dec 23, 2020, 2:18:15 PM",Kudos,Activity,4506861697
"Dec 23, 2020, 2:18:18 PM",Kudos,Activity,4507006331
"Dec 23, 2020, 2:18:19 PM",Kudos,Activity,4506387081
"Dec 23, 2020, 2:18:21 PM",Kudos,Activity,4507247473
"Dec 23, 2020, 2:18:23 PM",Kudos,Activity,4507310626
"Dec 23, 2020, 2:18:25 PM",Kudos,Activity,4507076592
"Dec 23, 2020, 2:18:26 PM",Kudos,Activity,4507849839
"Dec 23, 2020, 2:18:28 PM",Kudos,Activity,4507151260
"Dec 23, 2020, 2:18:29 PM",Kudos,Activity,4507501632
"Dec 23, 2020, 2:18:31 PM",Kudos,Post,13306025
"Dec 23, 2020, 2:18:35 PM",Kudos,Activity,4507091522
"Dec 23, 2020, 2:18:39 PM",Kudos,Post,13305754
"Dec 23, 2020, 2:18:40 PM",Kudos,Activity,4507031902
"Dec 23, 2020, 2:18:40 PM",Kudos,Activity,4507025427
"Dec 23, 2020, 2:18:43 PM",Kudos,Activity,4507201171
"Dec 23, 2020, 2:18:43 PM",Kudos,Activity,4506231050
"Dec 26, 2020, 12:04:41 PM",Kudos,Activity,4518321288
"Dec 26, 2020, 12:04:46 PM",Kudos,Activity,4518535060
"Dec 26, 2020, 12:04:48 PM",Kudos,Activity,4518240063
"Dec 26, 2020, 12:04:49 PM",Kudos,Activity,4518996224
"Dec 26, 2020, 12:04:51 PM",Kudos,Activity,4518716698
"Dec 26, 2020, 12:04:53 PM",Kudos,Activity,4517823123
"Dec 26, 2020, 12:04:53 PM",Kudos,Activity,4517822750
"Dec 26, 2020, 12:04:55 PM",Kudos,Activity,4517925889
"Dec 26, 2020, 12:04:57 PM",Kudos,Post,13357415
"Dec 26, 2020, 12:05:04 PM",Kudos,Activity,4514557741
"Dec 26, 2020, 12:05:07 PM",Kudos,Activity,4514527969
"Dec 26, 2020, 12:05:09 PM",Kudos,Activity,4517810793
"Dec 26, 2020, 12:05:16 PM",Kudos,Activity,4518063225
"Dec 26, 2020, 12:05:17 PM",Kudos,Activity,4517787386
"Dec 26, 2020, 12:05:18 PM",Kudos,Activity,4517852497
"Dec 26, 2020, 12:05:19 PM",Kudos,Activity,4514360251
"Dec 26, 2020, 12:05:20 PM",Kudos,Activity,4517955407
"Dec 26, 2020, 12:05:23 PM",Kudos,Activity,4514668835
"Dec 27, 2020, 7:14:26 AM",Kudos,Activity,4522858073
"Dec 27, 2020, 7:22:19 AM",Kudos,Activity,4522580726
"Dec 27, 2020, 7:22:20 AM",Kudos,Activity,4522528812
"Dec 27, 2020, 7:22:41 AM",Kudos,Activity,4522768883
"Dec 27, 2020, 7:22:44 AM",Kudos,Post,13377125
"Dec 27, 2020, 7:22:49 AM",Kudos,Activity,4522665643
"Dec 27, 2020, 7:22:51 AM",Kudos,Activity,4522625357
"Dec 27, 2020, 7:22:54 AM",Kudos,Activity,4520546272
"Dec 27, 2020, 7:22:58 AM",Kudos,Activity,4522733019
"Dec 27, 2020, 7:23:05 AM",Kudos,Activity,4522806472
"Dec 27, 2020, 7:23:10 AM",Kudos,Activity,4522796885
"Dec 27, 2020, 7:23:17 AM",Kudos,Activity,4522794141
"Dec 27, 2020, 7:23:20 AM",Kudos,Activity,4517948822
"Dec 27, 2020, 7:23:23 AM",Kudos,Activity,4522580160
"Dec 27, 2020, 7:23:28 AM",Kudos,Activity,4517824380
"Dec 27, 2020, 7:23:30 AM",Kudos,Activity,4520547574
"Dec 27, 2020, 7:23:35 AM",Kudos,Activity,4522621882
"Dec 27, 2020, 7:23:36 AM",Kudos,Activity,4522121530
"Dec 27, 2020, 7:23:41 AM",Kudos,Activity,4522786447
"Dec 27, 2020, 7:23:45 AM",Kudos,Activity,4521947426
"Dec 27, 2020, 10:37:52 AM",Kudos,Activity,4523306685
"Dec 27, 2020, 10:38:20 AM",Kudos,Activity,4522955457
"Dec 27, 2020, 10:38:22 AM",Kudos,Activity,4523032759
"Dec 27, 2020, 10:38:26 AM",Kudos,Activity,4522960100
"Dec 27, 2020, 10:38:28 AM",Kudos,Activity,4522958023
"Dec 27, 2020, 10:38:31 AM",Kudos,Activity,4522997656
"Dec 27, 2020, 10:38:37 AM",Kudos,Activity,4522962600
"Dec 27, 2020, 11:07:29 PM",Kudos,Activity,4524520470
"Dec 27, 2020, 11:08:41 PM",Kudos,Activity,4526970122
"Dec 27, 2020, 11:08:48 PM",Kudos,Activity,4525175929
"Dec 27, 2020, 11:08:50 PM",Kudos,Activity,4524255961
"Dec 28, 2020, 7:48:17 AM",Kudos,Activity,4527821862
"Dec 28, 2020, 7:48:28 AM",Kudos,Activity,4527872471
"Dec 28, 2020, 12:43:32 PM",Kudos,Activity,4529019429
"Dec 28, 2020, 1:20:56 PM",Kudos,Activity,4529148461
"Dec 28, 2020, 1:21:00 PM",Kudos,Activity,4529178948
"Dec 28, 2020, 1:21:17 PM",Kudos,Activity,4528478302
"Dec 28, 2020, 1:21:24 PM",Kudos,Activity,4528867989
"Dec 28, 2020, 6:05:43 PM",Kudos,Activity,4529236033
"Dec 28, 2020, 6:05:43 PM",Kudos,Activity,4529570412
"Dec 28, 2020, 6:05:47 PM",Kudos,Activity,4529232417
"Dec 28, 2020, 6:06:47 PM",Kudos,Activity,4523323539
"Dec 28, 2020, 6:06:49 PM",Kudos,Activity,4523092879
"Dec 28, 2020, 6:06:51 PM",Kudos,Activity,4522944026
"Dec 30, 2020, 6:29:57 PM",Kudos,Activity,4537301092
"Dec 30, 2020, 6:30:22 PM",Kudos,Activity,4532873170
"Dec 30, 2020, 6:30:27 PM",Kudos,Activity,4538437508
"Dec 30, 2020, 6:30:32 PM",Kudos,Activity,4533774897
"Dec 30, 2020, 6:30:35 PM",Kudos,Activity,4539320752
"Dec 30, 2020, 6:30:36 PM",Kudos,Activity,4537682387
"Dec 30, 2020, 6:30:38 PM",Kudos,Activity,4537271172
"Dec 30, 2020, 6:30:42 PM",Kudos,Activity,4533527603
"Dec 30, 2020, 6:30:44 PM",Kudos,Activity,4533801392
"Dec 30, 2020, 6:30:47 PM",Kudos,Activity,4538110318
"Dec 30, 2020, 6:30:50 PM",Kudos,Activity,4539062457
"Dec 30, 2020, 6:30:52 PM",Kudos,Activity,4534239820
"Dec 30, 2020, 6:30:55 PM",Kudos,Activity,4537594104
"Dec 30, 2020, 6:30:59 PM",Kudos,Activity,4537594150
"Dec 30, 2020, 6:31:00 PM",Kudos,Activity,4537596178
"Dec 30, 2020, 6:31:05 PM",Kudos,Activity,4532458962
"Dec 31, 2020, 4:41:30 AM",Kudos,Activity,4542167114
"Dec 31, 2020, 4:41:35 AM",Kudos,Activity,4542192671
"Dec 31, 2020, 5:51:19 AM",Kudos,Activity,4542244047
"Dec 31, 2020, 11:54:27 PM",Kudos,Activity,4542737585
"Dec 31, 2020, 11:54:29 PM",Kudos,Activity,4543977218
"Dec 31, 2020, 11:54:33 PM",Kudos,Activity,4543010115
"Dec 31, 2020, 11:54:55 PM",Kudos,Activity,4544398124
"Dec 31, 2020, 11:54:58 PM",Kudos,Post,13502200
"Dec 31, 2020, 11:55:02 PM",Kudos,Activity,4543991028
"Dec 31, 2020, 11:55:04 PM",Kudos,Post,13479037
"Jan 1, 2021, 1:56:59 PM",Kudos,Activity,4547144814
"Jan 1, 2021, 1:57:02 PM",Kudos,Activity,4547076251
"Jan 1, 2021, 1:57:07 PM",Kudos,Activity,4547133870
"Jan 1, 2021, 1:57:19 PM",Kudos,Activity,4547144107
"Jan 1, 2021, 1:57:23 PM",Kudos,Activity,4547160472
"Jan 1, 2021, 1:57:29 PM",Kudos,Activity,4547057185
"Jan 1, 2021, 1:57:30 PM",Kudos,Activity,4547666331
"Jan 1, 2021, 1:57:34 PM",Kudos,Activity,4547373952
"Jan 1, 2021, 1:57:36 PM",Kudos,Activity,4547218181
"Jan 1, 2021, 1:57:38 PM",Kudos,Activity,4547567902
"Jan 1, 2021, 1:57:42 PM",Kudos,Activity,4547391286
"Jan 1, 2021, 1:57:43 PM",Kudos,Activity,4547283059
"Jan 1, 2021, 1:57:44 PM",Kudos,Activity,4548522179
"Jan 1, 2021, 1:57:45 PM",Kudos,Activity,4547086037
"Jan 1, 2021, 1:57:47 PM",Kudos,Activity,4547306783
"Jan 1, 2021, 1:57:48 PM",Kudos,Activity,4547127728
"Jan 1, 2021, 1:57:49 PM",Kudos,Activity,4548487068
"Jan 1, 2021, 1:57:51 PM",Kudos,Activity,4547312426
"Jan 1, 2021, 3:58:03 PM",Kudos,Activity,4548720508
"Jan 2, 2021, 2:06:15 AM",Kudos,Activity,4551737469
"Jan 2, 2021, 2:06:17 AM",Kudos,Activity,4551741445
"Jan 2, 2021, 2:06:18 AM",Kudos,Activity,4551741791
"Jan 2, 2021, 2:06:22 AM",Kudos,Activity,4551548610
"Jan 2, 2021, 7:27:59 AM",Kudos,Activity,4551990749
"Jan 2, 2021, 10:50:01 AM",Kudos,Activity,4552175150
"Jan 2, 2021, 10:50:21 AM",Kudos,Activity,4552513014
"Jan 2, 2021, 10:50:23 AM",Kudos,Activity,4552232958
"Jan 2, 2021, 10:50:28 AM",Kudos,Activity,4552303398
"Jan 2, 2021, 10:50:38 AM",Kudos,Activity,4551756155
"Jan 2, 2021, 10:50:40 AM",Kudos,Activity,4551785346
"Jan 2, 2021, 10:50:43 AM",Kudos,Activity,4552109350
"Jan 2, 2021, 10:50:44 AM",Kudos,Activity,4552034555
"Jan 2, 2021, 10:51:39 AM",Kudos,Activity,4551917472
"Jan 2, 2021, 10:51:42 AM",Kudos,Activity,4552059719
"Jan 2, 2021, 10:51:42 AM",Kudos,Activity,4551856267
"Jan 3, 2021, 8:49:45 AM",Kudos,Activity,4557876698
"Jan 3, 2021, 8:49:48 AM",Kudos,Activity,4557874521
"Jan 3, 2021, 8:50:36 AM",Kudos,Activity,4557961476
"Jan 3, 2021, 8:50:41 AM",Kudos,Activity,4553695666
"Jan 3, 2021, 8:50:45 AM",Kudos,Activity,4557991299
"Jan 3, 2021, 8:50:49 AM",Kudos,Activity,4552458501
"Jan 3, 2021, 8:50:57 AM",Kudos,Activity,4554580876
"Jan 3, 2021, 8:51:06 AM",Kudos,Activity,4557846911
"Jan 3, 2021, 8:51:08 AM",Kudos,Activity,4557323237
"Jan 3, 2021, 8:51:09 AM",Kudos,Activity,4558037595
"Jan 3, 2021, 8:51:13 AM",Kudos,Activity,4558148497
"Jan 3, 2021, 8:51:15 AM",Kudos,Activity,4558017139
"Jan 3, 2021, 8:51:18 AM",Kudos,Activity,4558150876
"Jan 3, 2021, 8:51:24 AM",Kudos,Activity,4553370602
"Jan 3, 2021, 8:51:26 AM",Kudos,Activity,4556062786
"Jan 3, 2021, 12:52:14 PM",Kudos,Activity,4558882700
"Jan 3, 2021, 12:52:18 PM",Kudos,Activity,4559175841
"Jan 3, 2021, 5:38:43 PM",Kudos,Activity,4560226260
"Jan 3, 2021, 5:38:48 PM",Kudos,Activity,4560292352
"Jan 3, 2021, 10:42:32 PM",Kudos,Activity,4563214498
"Jan 4, 2021, 8:02:08 AM",Kudos,Activity,4563991083
"Jan 4, 2021, 8:02:10 AM",Kudos,Activity,4564048720
"Jan 4, 2021, 3:26:19 PM",Kudos,Activity,4564666528
"Jan 4, 2021, 3:26:36 PM",Kudos,Activity,4564861206
"Jan 4, 2021, 3:26:38 PM",Kudos,Activity,4565655888
"Jan 4, 2021, 3:26:41 PM",Kudos,Activity,4564595463
"Jan 4, 2021, 3:26:43 PM",Kudos,Activity,4565068048
"Jan 4, 2021, 3:26:44 PM",Kudos,Activity,4565628152
"Jan 5, 2021, 6:04:02 AM",Kudos,Activity,4569127694
"Jan 5, 2021, 6:04:06 AM",Kudos,Activity,4566260409
"Jan 5, 2021, 11:24:38 AM",Kudos,Activity,4569301696
"Jan 5, 2021, 11:24:50 AM",Kudos,Activity,4569477476
"Jan 5, 2021, 11:24:52 AM",Kudos,Activity,4570086888
"Jan 5, 2021, 11:24:54 AM",Kudos,Activity,4569345483
"Jan 5, 2021, 11:25:07 AM",Kudos,Activity,4569316189
"Jan 5, 2021, 11:25:10 AM",Kudos,Activity,4569726528
"Jan 5, 2021, 11:25:11 AM",Kudos,Activity,4569727244
"Jan 5, 2021, 11:25:12 AM",Kudos,Activity,4569315049
"Jan 5, 2021, 4:18:24 PM",Kudos,Activity,4570369574
"Jan 5, 2021, 4:18:28 PM",Kudos,Activity,4571029144
"Jan 5, 2021, 4:18:29 PM",Kudos,Activity,4570490189
"Jan 5, 2021, 4:18:31 PM",Kudos,Activity,4570994803
"Jan 5, 2021, 4:18:32 PM",Kudos,Activity,4570995150
"Jan 7, 2021, 10:28:37 AM",Kudos,Activity,4576118525
"Jan 7, 2021, 10:28:38 AM",Kudos,Activity,4576814056
"Jan 10, 2021, 5:57:00 AM",Kudos,Activity,4595669415
"Jan 10, 2021, 5:57:03 AM",Kudos,Activity,4595747114
"Jan 10, 2021, 5:57:05 AM",Kudos,Activity,4595751793
"Jan 10, 2021, 5:57:07 AM",Kudos,Activity,4595247026
"Jan 10, 2021, 5:57:09 AM",Kudos,Activity,4595746862
"Jan 10, 2021, 5:57:11 AM",Kudos,Activity,4590439287
"Jan 10, 2021, 5:57:12 AM",Kudos,Activity,4595553470
"Jan 10, 2021, 5:57:14 AM",Kudos,Activity,4590043360
"Jan 10, 2021, 5:57:17 AM",Kudos,Activity,4595455777
"Jan 10, 2021, 5:57:18 AM",Kudos,Activity,4589654054
"Jan 10, 2021, 5:57:20 AM",Kudos,Activity,4595225126
"Jan 10, 2021, 5:57:22 AM",Kudos,Activity,4590393183
"Jan 10, 2021, 5:57:24 AM",Kudos,Activity,4589969766
"Jan 10, 2021, 5:57:26 AM",Kudos,Activity,4592001926
"Jan 10, 2021, 5:57:28 AM",Kudos,Activity,4587569845
"Jan 10, 2021, 5:57:30 AM",Kudos,Activity,4586759011
"Jan 10, 2021, 5:57:32 AM",Kudos,Activity,4581358744
"Jan 10, 2021, 5:57:35 AM",Kudos,Activity,4581308315
"Jan 10, 2021, 5:57:37 AM",Kudos,Activity,4585978478
"Jan 10, 2021, 5:57:39 AM",Kudos,Activity,4585681769
"Jan 10, 2021, 5:57:40 AM",Kudos,Activity,4580830371
"Jan 10, 2021, 5:57:42 AM",Kudos,Activity,4586829658
"Jan 10, 2021, 5:57:44 AM",Kudos,Activity,4581036365
"Jan 11, 2021, 11:24:19 AM",Kudos,Activity,4601868882
"Jan 11, 2021, 11:24:24 AM",Kudos,Activity,4602252058
"Jan 11, 2021, 11:24:28 AM",Kudos,Activity,4601342398
"Jan 11, 2021, 11:24:30 AM",Kudos,Activity,4595815511
"Jan 11, 2021, 11:24:33 AM",Kudos,Activity,4595866868
"Jan 12, 2021, 6:18:32 AM",Kudos,Activity,4606665140
"Jan 12, 2021, 6:18:37 AM",Kudos,Activity,4606714432
"Jan 12, 2021, 6:18:38 AM",Kudos,Activity,4603639740
"Jan 12, 2021, 6:18:40 AM",Kudos,Activity,4603392811
"Jan 12, 2021, 6:18:46 AM",Kudos,Activity,4603451936
"Jan 12, 2021, 10:01:23 AM",Kudos,Activity,4607211866
"Jan 12, 2021, 10:01:28 AM",Kudos,Activity,4606947876
"Jan 12, 2021, 10:01:30 AM",Kudos,Activity,4607346920
"Jan 12, 2021, 1:44:03 PM",Kudos,Activity,4608267542
"Jan 12, 2021, 1:44:05 PM",Kudos,Activity,4608276527
"Jan 12, 2021, 1:44:08 PM",Kudos,Activity,4608298431
"Jan 13, 2021, 3:45:35 AM",Kudos,Activity,4608571872
"Jan 13, 2021, 12:20:10 PM",Kudos,Activity,4612347857
"Jan 13, 2021, 2:15:06 PM",Kudos,Activity,4613549578
"Jan 13, 2021, 2:15:08 PM",Kudos,Activity,4613572956
"Jan 13, 2021, 2:15:11 PM",Kudos,Activity,4614022219
"Jan 13, 2021, 2:15:12 PM",Kudos,Activity,4613819194
"Jan 15, 2021, 4:19:53 AM",Kudos,Activity,4617634467
"Jan 15, 2021, 4:19:54 AM",Kudos,Activity,4617904874
"Jan 15, 2021, 4:20:13 AM",Kudos,Activity,4617566256
"Jan 15, 2021, 4:20:15 AM",Kudos,Activity,4617854426
"Jan 15, 2021, 4:20:18 AM",Kudos,Activity,4619101437
"Jan 15, 2021, 4:20:19 AM",Kudos,Activity,4619074246
"Jan 15, 2021, 4:20:22 AM",Kudos,Activity,4617591012
"Jan 15, 2021, 4:20:23 AM",Kudos,Activity,4618870358
"Jan 15, 2021, 4:20:25 AM",Kudos,Activity,4618227893
"Jan 15, 2021, 4:20:27 AM",Kudos,Activity,4618112060
"Jan 15, 2021, 4:20:33 AM",Kudos,Activity,4618497164
"Jan 15, 2021, 4:20:34 AM",Kudos,Activity,4619134086
"Jan 15, 2021, 4:20:36 AM",Kudos,Activity,4618497218
"Jan 15, 2021, 5:00:53 AM",Kudos,Activity,4622515168
"Jan 15, 2021, 9:06:37 AM",Kudos,Activity,4622722539
"Jan 15, 2021, 9:06:39 AM",Kudos,Activity,4622781977
"Jan 15, 2021, 9:07:08 AM",Kudos,Activity,4622585153
"Jan 16, 2021, 1:00:18 AM",Kudos,Activity,4623740657
"Jan 16, 2021, 1:00:21 AM",Kudos,Activity,4624136132
"Jan 16, 2021, 11:19:34 AM",Kudos,Activity,4628363687
"Jan 16, 2021, 11:19:36 AM",Kudos,Activity,4628325679
"Jan 16, 2021, 11:19:39 AM",Kudos,Activity,4627563350
"Jan 16, 2021, 11:20:28 AM",Kudos,Activity,4627533493
"Jan 16, 2021, 11:20:37 AM",Kudos,Activity,4627593518
"Jan 16, 2021, 11:21:22 AM",Kudos,Activity,4627233918
"Jan 16, 2021, 11:21:41 AM",Kudos,Activity,4627419013
"Jan 16, 2021, 11:21:42 AM",Kudos,Activity,4627200273
"Jan 16, 2021, 11:22:48 AM",Kudos,Activity,4627253948
"Jan 16, 2021, 11:22:49 AM",Kudos,Activity,4627166554
"Jan 16, 2021, 11:22:56 AM",Kudos,Activity,4627124567
"Jan 16, 2021, 11:42:58 AM",Kudos,Activity,4628431954
"Jan 17, 2021, 5:06:46 AM",Kudos,Activity,4633050976
"Jan 17, 2021, 5:06:49 AM",Kudos,Activity,4633037936
"Jan 17, 2021, 5:06:58 AM",Kudos,Activity,4632964579
"Jan 17, 2021, 5:07:01 AM",Kudos,Activity,4633119581
"Jan 17, 2021, 5:07:03 AM",Kudos,Activity,4629899942
"Jan 17, 2021, 5:07:05 AM",Kudos,Activity,4629075466
"Jan 17, 2021, 5:07:06 AM",Kudos,Activity,4628762522
"Jan 17, 2021, 2:21:17 PM",Kudos,Activity,4633208464
"Jan 17, 2021, 2:21:18 PM",Kudos,Activity,4635476352
"Jan 17, 2021, 2:21:22 PM",Kudos,Activity,4633484493
"Jan 17, 2021, 2:21:23 PM",Kudos,Activity,4633368551
"Jan 17, 2021, 2:21:24 PM",Kudos,Activity,4634036119
"Jan 17, 2021, 2:42:01 PM",Kudos,Activity,4629479536
"Jan 18, 2021, 2:29:23 AM",Kudos,Activity,4638210425
"Jan 18, 2021, 2:29:24 AM",Kudos,Activity,4639395255
"Jan 18, 2021, 2:13:11 PM",Kudos,Activity,4640478325
"Jan 19, 2021, 6:57:57 AM",Kudos,Activity,4641482487
"Jan 19, 2021, 6:58:00 AM",Kudos,Activity,4644787444
"Jan 19, 2021, 6:58:04 AM",Kudos,Post,14037691
"Jan 19, 2021, 6:59:13 AM",Kudos,Activity,4641603799
"Jan 19, 2021, 6:59:24 AM",Kudos,Activity,4640991989
"Jan 19, 2021, 6:59:27 AM",Kudos,Activity,4640274240
"Jan 19, 2021, 6:59:32 AM",Kudos,Activity,4640999827
"Jan 19, 2021, 8:21:58 AM",Kudos,Activity,4645054495
"Jan 19, 2021, 10:04:10 AM",Kudos,Activity,4645239969
"Jan 19, 2021, 11:45:55 AM",Kudos,Activity,4639361414
"Jan 19, 2021, 11:45:56 AM",Kudos,Activity,4633076316
"Jan 19, 2021, 11:46:00 AM",Kudos,Activity,4639573905
"Jan 19, 2021, 11:46:02 AM",Kudos,Activity,4645440283
"Jan 19, 2021, 11:46:04 AM",Kudos,Activity,4645438754
"Jan 19, 2021, 11:46:06 AM",Kudos,Activity,4645270548
"Jan 19, 2021, 1:36:30 PM",Kudos,Activity,4646251580
"Jan 19, 2021, 1:36:33 PM",Kudos,Activity,4646172010
"Jan 19, 2021, 2:08:50 PM",Kudos,Activity,4646482709
"Jan 19, 2021, 2:24:21 PM",Kudos,Activity,4646564546
"Jan 19, 2021, 2:25:04 PM",Kudos,Activity,4646511794
"Jan 20, 2021, 12:22:04 AM",Kudos,Activity,4649110748
"Jan 20, 2021, 5:31:20 AM",Kudos,Activity,4650082487
"Jan 20, 2021, 8:10:29 AM",Kudos,Activity,4650375566
"Jan 20, 2021, 11:33:09 AM",Kudos,Activity,4650785842
"Jan 20, 2021, 11:33:11 AM",Kudos,Activity,4650849633
"Jan 20, 2021, 11:33:14 AM",Kudos,Activity,4650742197
"Jan 20, 2021, 11:33:16 AM",Kudos,Activity,4650587187
"Jan 20, 2021, 11:33:17 AM",Kudos,Activity,4650849682
"Jan 20, 2021, 11:33:20 AM",Kudos,Activity,4650604769
"Jan 20, 2021, 11:33:22 AM",Kudos,Activity,4650933218
"Jan 20, 2021, 12:24:35 PM",Kudos,Activity,4651326422
"Jan 21, 2021, 7:05:49 AM",Kudos,Activity,4655323756
"Jan 21, 2021, 7:05:51 AM",Kudos,Activity,4655198283
"Jan 21, 2021, 7:05:52 AM",Kudos,Activity,4655202712
"Jan 21, 2021, 7:05:55 AM",Kudos,Activity,4651376873
"Jan 21, 2021, 7:05:56 AM",Kudos,Activity,4651748454
"Jan 21, 2021, 11:20:29 AM",Kudos,Activity,4655674840
"Jan 21, 2021, 10:27:31 PM",Kudos,Activity,4656919333
"Jan 21, 2021, 10:27:34 PM",Kudos,Activity,4656648923
"Jan 21, 2021, 10:27:35 PM",Kudos,Activity,4656955154
"Jan 21, 2021, 10:27:36 PM",Kudos,Activity,4656908963
"Jan 21, 2021, 10:27:38 PM",Kudos,Activity,4656588310
"Jan 21, 2021, 10:27:39 PM",Kudos,Activity,4656878411
"Jan 21, 2021, 10:27:40 PM",Kudos,Activity,4656952327
"Jan 22, 2021, 1:40:40 PM",Kudos,Activity,4661150772
"Jan 22, 2021, 1:40:42 PM",Kudos,Activity,4661807908
"Jan 22, 2021, 1:40:43 PM",Kudos,Activity,4660273171
"Jan 22, 2021, 1:40:45 PM",Kudos,Activity,4660273402
"Jan 22, 2021, 1:40:46 PM",Kudos,Activity,4661035836
"Jan 22, 2021, 1:40:48 PM",Kudos,Activity,4661661659
"Jan 22, 2021, 1:40:51 PM",Kudos,Activity,4657444986
"Jan 22, 2021, 1:40:52 PM",Kudos,Activity,4661072974
"Jan 22, 2021, 1:40:54 PM",Kudos,Activity,4660890413
"Jan 22, 2021, 1:41:10 PM",Kudos,Activity,4660711430
"Jan 22, 2021, 1:41:11 PM",Kudos,Activity,4660433344
"Jan 23, 2021, 1:39:20 AM",Kudos,Activity,4662552455
"Jan 23, 2021, 1:39:22 AM",Kudos,Activity,4662141973
"Jan 23, 2021, 5:19:18 AM",Kudos,Activity,4665300719
"Jan 23, 2021, 7:04:16 AM",Kudos,Activity,4665478579
"Jan 23, 2021, 7:18:40 AM",Kudos,Activity,4665489025
"Jan 23, 2021, 7:29:12 AM",Kudos,Activity,4665476920
"Jan 23, 2021, 7:59:33 AM",Kudos,Activity,4665543295
"Jan 23, 2021, 9:02:52 AM",Kudos,Activity,4665483896
"Jan 23, 2021, 9:02:55 AM",Kudos,Activity,4665616168
"Jan 23, 2021, 11:00:13 AM",Kudos,Activity,4665796904
"Jan 23, 2021, 11:00:16 AM",Kudos,Activity,4665812153
"Jan 23, 2021, 11:00:17 AM",Kudos,Activity,4665791750
"Jan 23, 2021, 11:00:57 AM",Kudos,Activity,4665843987
"Jan 23, 2021, 11:01:01 AM",Kudos,Activity,4665761977
"Jan 23, 2021, 11:01:08 AM",Kudos,Activity,4665878560
"Jan 23, 2021, 11:01:18 AM",Kudos,Activity,4665851608
"Jan 23, 2021, 2:12:41 PM",Kudos,Activity,4667538546
